SkillId,SkillName
192518,Phân Tích Giá Thành Xây Dựng
157163,Thông Thạo Tiếng Hoa
1110245,Marketing Executive
1120810,Nhân viên Marketing
1192852,Marketing & Advertising
1048574,Truyền thông - marketing
70999,Investment Advisory
1083788,Investments
1004443,Customer Feedback Analysis
32627,Mobile Application Management
1229465,Kids Club Activities
929685,Cold Chain
12593,Trucking
36430,Cơ Khí Tự Động Hóa
730166,Làm Hồ Sơ Dự Toán
568902,Tài Chính Pháp Chế
1099909,Crm Campaigns
1066272,Photoshop Adobe
1012855,Forklift
191603,Motion Tracking
139632,HR Database Management
915265,HR Law
118631,Animation Design
39528,Consumer Finance
1020217,sản xuất thực phẩm
1031952,Quản lý chất lượng thực phẩm
1117650,Quản lý chất lượng thực phẩm
1152841,Quản lý chất lượng thực phẩm
402821,Brand Planning
117895,Trade Finance
372996,Vận Hành Lò Nung
746319,PowerShell
716229,Java Spring Boot
1059325,C# (.NET Core)
116349,Chính Sách Lương Thưởng
605707,Liên Hệ Nhà Cung Cấp
583181,Thủ Tục Nhập Hàng
38234,Sơ Cấp Cứu
665427,RoHS Management
1039179,Quản lý đội ngũ nhân viên
6761,Khiếu Nại
1011616,Khả Năng Quản Lý
1084636,System Operations
84973,Bridge Financing
1144929,Crm Knowledge
14207,Hóa Lý
600592,Electronics Circuit
1211902,PRP
419524,Hệ Thống Quản Trị Mạng
655631,Kĩ Thuật Mạng
562008,Quản Trị Điều Hành Mạng
656009,Cải Tiến Giảm Chi Phí
389323,Pháp Lý Nhà Đất
159305,Xử Lý Nợ Xấu
343936,Footwear Project Management
722924,Electronics Repair
1075474,Quality Department Experience
102240,Network Troubleshooting
934525,POS System
96952,Continuous Process Improvement
1039363,Logistics Knowledge
921952,P&L Analysis
601378,Coordinate Training
1018350,Leadership Experience
6734,Thiết Kế Concept
464942,Operation Analyst
696033,Branding Campaign
1015144,Content Development
1022795,Content Development
1027157,Content Development
1031446,Market Insight
100849,Campaign Strategy Development
1019689,Tiktok Marketing
1021083,E-commerce Operations
912834,Consumer Behavior
561692,Digital Payment
27258,ISO 22000
1020417,Content & Copywriting
1062943,Paid Ads
1018824,Audit Planning
268327,Thông Số Kỹ Thuật
1177378,Kiến Thức Tiêu Chuẩn
387645,Data Pipeline
987670,Làm việc độc lập
766333,Triển Khai Tổ Chức Thi Công
1068066,Kỹ sư hiện trường
16671,Hỗ Trợ Dự Án
325762,Chinese Madarin
102180,Industrial Automation
1015517,Điện / Điện tử
688240,Lập Kế Hoạch Thuế
108243,Thiết Lập Phương Án Kinh Doanh
912736,Go-To-Market Strategy
62025,Cắt May
1228909,Xử Lý Hàng Lỗi
1228976,Cải Thiện Cách May
414425,Thiết Kế Sản Phẩm Mẫu
438306,QHSE System Management
1042409,Client Services
772371,Phần Mềm Đồ Hoạ
995507,Kỹ sư thiết kế
1050864,Architects
1131571,Fluent In Spanish
609579,Product sourcing
999518,Kênh OTC
1187809,Chứng Nhận Fsc Coc
835306,ISBP 745
386641,Naval
894084,Marine Engineering
112871,Thermoelectric
1017499,Sử dụng Excel
1005181,Hạch toán chứng từ
1049049,Media Marketing
1010191,Media Management
15647,Digital Planning
930563,eKYC
1228962,Aml Solutions
208987,QA Management
366597,Tự Động Hóa Công Nghiệp
456282,Investigation Skill
624748,Machine Production
1025763,Safety Regulations
1026763,Pharmaceutical Knowledge
1025557,Sea Freight Knowledge
1011061,Trading and Retail Experience
655628,Sử Dụng Công Nghệ
1179438,Quản Trị R&D
1228835,Cushion Cover Production
1228836,Upholstered Foam Products
1228837,Beanbag Assembly
987707,Kỹ năng phân tích
425279,Giáo Dục Quốc Tế
602902,Maintenance Schedule
660350,Hotel Management System
362825,Hạ Tầng Khu Đô Thị
596411,Kiến Trúc 2D
1027055,Client Management
1020874,Shopdrawing
15898,SAS Programming
769562,Talent Assessment
478016,Travel Customer Service
467505,Technical Standard
468295,Technical Inspection
151638,Bất Động Sản Công Nghiệp
928138,API Development
593695,Kiểm Soát Kế Hoạch
330428,Điều Hành Vận Chuyển
971009,Am Hiểu Luật Giao Thông
351797,Kiểm Tra Hàng Hóa
110540,Giám Sát Thi Công Hạ Tầng
1082840,Thi công MEP
2763,Giám Sát Công Trình Nội Thất
675985,Lưu Trình Đo Lường
807205,Đọc Sơ Đồ Điện
645037,Đấu Thầu Mua Sắm
1148578,Quản lý hợp đồng & hồ sơ thanh toán
139782,Quản Trị Tòa Nhà
792834,Khảo Sát Nhu Cầu
593046,Quản Lý Xăng Dầu
142458,Fabric Sourcing
1025810,Garment Field experience
1032126,SPSS statistics
424636,Quản Lý Booking
29732,Bán Hàng Rượu
3369,Kinh Doanh Bia Rượu
1006394,Quản lý và phát triển đội ngũ
732882,Professional Recruitment
100286,IT Audit
111614,Professional Ethics
3049,Chống Thấm
740587,Lưu Kho Nhận Hàng
11615,Quản Lý Hàng Tồn Kho
1021360,Kế Toán Công Nợ
987758,Analysis
1024928,Finance knowledge
116623,Đo Kiểm
81083,Library Management
638000,Analysis Tool
25252,Lập Trình MATLAB
32356,Tiếng Nhật N4
1113146,Kinh Nghiệm Sản Phẩm Tim Mạch
904728,Tai Mũi Họng
1012412,sinh học
995711,SEO/ SEM
335724,Content Editing
180219,Professional
922193,Surveying
323818,Chuẩn Bị Thủ Tục
1042566,Thái Độ Tích Cực
771516,Thiết Kế Nội Thất Bếp
1103975,Yêu Thích Ẩm Thực
922535,Linguistics
1041348,Receptionist
995075,Good Communication Skill
1043707,Good Communication Skill
1024626,Teamwork Spirit
762321,Giám Sát Tiến Độ Thi Công
988045,MS
1080227,MS
1090612,MS
1110626,MS
125524,Tổ Chức Thi Công
567706,Tư Vấn Vé Máy Bay
33465,Bán Vé Máy Bay
22844,Commercial Law
1022338,Legal Advisory
680503,Kinh Doanh Dược Mỹ Phẩm
1024587,CRM software proficiency
1057882,Financial Technology Services
33572,Báo Cáo Quản Trị
642748,Kiểm Soát Đối Soát
1012545,Pháp Lý Bất Động Sản
33982,Kỹ Thuật Điện Lạnh
763423,Bảo Trì Điện Lạnh
212470,Quay Video
212159,Dựng Video
988407,Ngành nhựa
571634,Vệ Sinh Máy Móc
454593,Hóa Học Hữu Cơ
991798,Kỹ năng thuyết phục
1150805,Kỹ năng thuyết phục
1151769,Kỹ năng thuyết phục
1078126,Kinh Nghiệm Dược Mỹ Phẩm
1078925,Thực tập
987637,Vì tính văn phòng
1151502,Mô Hình Hóa Nghiệp Vụ
6643,Prototype
1025427,UML Tools
988632,Thuyết Phục
1020163,Ecomerce
1050021,KOL Collaboration
1081833,Marketing Content
1110011,Marketing Content
1022709,FRS Documents
732836,TOEIC 700
1039976,Communication Ability
623843,Work Independently
807788,Electrical Power System
95338,Public Service Reform
1192962,Ecosystem Development
241061,Pháp Lý Tài Chính
714307,Tranh Tụng
1036990,khoa học cây trồng
1016207,Chất lượng
942847,Active Mindset
1095925,Campaign
624955,Retail Analytics
135846,Thiết Kế Hình Ảnh
2233,Horeca
258073,Triển Khai Thiết Kế
922272,GSD
31971,Tiếng Anh Chuyên Ngành May
150814,Cứu Hỏa
1118396,Product Strategies
679756,Fixed Assets Management
1073564,Quản lý địa bàn
75658,Qualitative Research
675219,Xuất Kho
37657,Phỏng Vấn
1012057,Tiếng Trung Giao Tiếp Cơ Bản
989125,Tổ chức công việc
598986,Máy Trắc Đạt
1192920,Topcom
1192921,Nikon
1192922,Laica
719639,Hướng Dẫn Thi Công
109492,Thiết Kế Quy Hoạch Hệ Thống Hạ Tầng Đô Thị
608608,Thẩm Mỹ Da
668911,Thẩm Mỹ Làm Đẹp
1103253,Sales-Oriented Attitude
1068250,Student Recruitment
542807,Báo Cáo Kế Toán Thuế
761854,Phân Tích Chiến Lược Kinh Doanh
696057,Quản Trị Dữ Liệu Ngân Hàng
118108,Organic Chemistry
362140,Dự Toán Báo Giá
420063,Cơ Khí Chế Tạo Ôtô
988371,Giao tiếp tốt
1096104,Ngoại Hình Chỉn Chu
604387,Cargo Operation
11525,Logistics Planning
2730,Laboratory
839669,Kĩ Thuật Lắp Đặt
1093630,HSK5
991563,Technical Understanding
441704,Server Technology
1050225,Financial Regulations
1091670,Trợ lý Điều hành
995427,Fluent English
1003036,Executive support
737221,Thai Communication
177427,Labor Management
344457,Warehouse Design
1029657,Integrated Supply Chain Solutions
1060788,Bán thuốc
8188,Quản Trị Fanpage
1024574,Lập Biên bản nghiệm thu
1198436,Design Drawings
695936,Kiểm Soát An Toàn
25341,Bảo Dưỡng Khuôn Mẫu
25937,Tiếng Thái
359830,Phiên Dịch Tiếng Thái
1078434,Chuỗi Cung Ứng
1029812,EDM
1226935,Toàn Đạc Pentax
1226936,Leica
1226937,Gps Rtk
847236,Payment Application
5855,Business Contract
1074343,Video Edit
995106,Content Creator
162193,Machine Design
663704,Luật Pháp Lý
759630,Duyệt Hồ Sơ Thiết Kế
980553,Kiểm Soát Dự Toán
1077454,Service Standards
1149882,Kinh Nghiệm Làm Việc Với Cơ Quan Thuế
318714,Luật Tổng Hợp
1064647,Kiến Thức Đầu Tư
31093,Brand Positioning
546459,Tư Duy Dịch Vụ
669814,Control Security Policy
48147,IT Auditing
33,Microsoft Windows
16616,Microsoft Azure
112153,Biochemical Engineering
182728,Biology
702084,Engineering Chemical
334792,Fermentation Technology
899133,Data Backup
351022,IT Maintenance
1144952,Khả Năng Tạo Mạng Lưới
1057906,Internal Control Activities
1079282,Internal Control Advisory
776519,Thiết Kế Đồ Hoạ 2D
189156,Lái Xe Văn Phòng
1180087,Banking & Finance
1024466,Insurance Consulting
336143,SAP Business Intelligence
747058,M&A Consulting
654953,Procurement Analysis
617830,Giao Thức Truyền Thông
416293,Dịch Vụ Kiểm Toán
585009,Mobile Platform
27608,Xcode
1033336,State Management
1048198,State Management
1122198,State Management
1188261,State Management
190972,IT Optimization
5995,Phân Tích Dự Án
911730,Selling
1228573,Tiếng Anh: Ielts 6.0
1885,Thẩm Định Đầu Tư
815380,Revenue Development
27573,Wholesale Banking
116858,Giám Sát Siêu Thị
156630,Kinh Doanh Siêu Thị
847274,Quản Lý Kênh Siêu Thị
412794,Thiết Bị Điện Schneider
1033170,HMI và Scada
350672,Shipbuilding Industry
1022558,Korean Communication
1077793,B2B & B2C
1190339,Creative Graphic Design
1122644,Event Designing
989480,PTS
1013181,Tốt Nghiệp Đại Học
1043660,CRM Systems
75346,Community Outreach
1022701,Quản lý đối tác
646912,Telesales Marketing
807619,Japanese Speaking
327065,Customer Network
905611,Goal Driven
259046,Project Integration Management
988179,TƯ DUY CHIẾN LƯỢC
1025804,Kiểm soát vật tư
913598,Node.js
922233,SFE
321219,Labor Relationship
696690,Beer Production
1192862,Ehs Legal Understanding
1011200,Good English Skills
438612,Bất Động Sản Thương Mại
48595,Circuit Design
84225,Integrated Circuit Design
1218723,Mixed-Signal Design
1218724,Software Environment
1073632,Communication And Problem-Solving Skills
1000991,Thủ tục pháp lý
71415,Nhận Diện Rủi Ro Tín Dụng
160260,Quản Lý Báo Cáo Rủi Ro
928042,Security Supervision
1119827,LEED Compliance
157557,Chiến Lược Đầu Tư
993307,Account
615000,Giao Dịch Vay Vốn
43674,Công Tác Đấu Thầu
1017755,越南语
1174796,中文流利
1228165,商务口译
736703,Thành Thạo Máy Tính
1029394,SAP SuccessFactors/Workday HCM
812546,Quản Lý Thiết Bị và Vật Tư
439656,B2 English
1024396,HPE servers
701387,Multicultural Team Leadership
1020631,Sử dụng Excel
1001228,Data governance
922267,Academic English
1041518,Screening
75445,Real Estate Development
1030155,MS Office proficiency
1098130,Hệ thống điện mặt trời
1026220,Tekla
1024691,English or Chinese
1078128,Kinh Nghiệm Thực Phẩm Chức Năng
1064767,Chấm Công Tính Lương
1071388,Đánh giá ứng viên
988816,KỸ NĂNG THUYẾT PHỤC
157273,Lập Trình Python
593263,Phân Tích Cấu Trúc
930484,Phân Tích Độ Rung Ồn
1881,Luật Kinh Tế
705993,Xử Lý Tranh Chấp Lao Động
753906,Xây Dựng Nhân Sự
1010979,Textile technology
707489,Textile Quality Assurance
1007716,DMS System
988740,Brainstorming
30102,Concept Development
20305,Art Direction
5952,International Banking
1228082,Swift Systems
1010957,Food Regulations
747196,Thẩm Định Mua Hàng
1439,Quản Lý Nhãn Hàng
1228065,University Degree In Japanese Education
1228066,Willingness To Obtain Teacher License
1202475,Female
1016916,HR specialist
966568,HR Supervisor
1066259,Xếp Hạng Tín Nhiệm
402277,Kinh Tế Vĩ Mô
433600,B2B Commercial Business
28553,Anh Văn Chuyên Ngành
1077843,Agricultural Background
1087559,Proficient In Translation
914788,Agricultural Trade
49115,Quantity Management
1063015,Executive Management
1193545,Freight Forwarding & Logistics Operations
994821,Cross-functional Leadership
334292,Thu Mua Nông Sản
127838,Công Nghệ Chế Tạo Máy
110718,Lập Trình CAM
1002095,Kho
37627,Định Giá Bất Động Sản
1038060,F&B
1049766,F&B
36564,Giao Hàng
347857,Xếp Dỡ Hàng Hóa
948751,7 QC Tools
17427,Supplier Development
783501,Soldering
769500,PCB Process
991169,Cẩn Thận Tỉ Mỉ
1041954,Linh Hoạt Và Chịu Khó
996234,Khả năng lãnh đạo
1022864,CRM management
1047287,CRM Solutions
1172184,CRM Solutions
314799,International Shipping
144222,Container Shipping
1148623,Kỹ sư công trình
997036,Coupa
1048546,Payments
760521,Lưu Trữ Giấy Tờ
1025061,Personal Care
3231,Biochemistry
1012958,Chemical Engineering
693665,Corporate Partnership
736537,Kế Toán Công Nợ
2590,Dịch Vụ Làm Đẹp
1128101,Debt Tracking
1024264,Forklift Driving
1045347,Inventory
113879,Event Execution
119178,Safety Compliance
52241,System Development
992402,Xử Lý Dữ Liệu
1011882,Cầu tiến
1086729,Giám đốc
1075732,Lead Management
1028128,Dịch thuật văn bản
762085,Quản Lý Chất Lượng Khách Hàng
912885,IATF 16949:2016
747481,Supplier Selection
5635,Product Registration
392520,Stakeholder Relationship
1051797,CRM Tools
1032514,Hạch toán chứng từ
1033620,Hạch toán chứng từ
629895,Hành Chính Phiên Dịch
1001779,Accountant Certificate
27406,Kế Hoạch Đào Tạo
508569,Oracle CRM
141942,Điện Nước Tòa Nhà
162977,Business Process Design
1076577,Cad Tools
1136599,Electronic Circuits
117991,PCB Layout Design
1070805,Hr Planning
1091658,SOPs
80073,Network Analyzer
99937,System Generator
1227833,Modem Technology
259586,Thermal Analysis
1227832,Analog Components Knowledge
1016997,Hạch toán kế toán
1227808,Digital Algorithm Theory
1227809,Dsp Programming
435366,Management Methods
583014,RF Circuit Design
1227803,Front-End Unit Development
1227804,Filter Technologies
1138896,Quản Lý Khách Hàng Ưu Tiên
1227790,Radio Architectures
1227791,3Gpp Specifications
110719,Control Incoming Materials
18065,Debug
469162,Circuit Board
1068068,Marketing Tổng Hợp
12991,Writing
1012561,Tuyển dụng giáo viên
165458,Thủ Tục Xuất Hàng
433062,Hệ Thống Đánh Giá KPIs
1088391,Quản lý OKRs
619094,Quản Trị Hiệu Suất
777715,Xây Dựng Quy Định Nhân Sự
1137858,Kam Management
329027,Giao Nhận Cảng Biển
842383,Điều Phối Giám Sát
1020405,Kinh Tế Hàng Hải
124111,Operational Excellence
733050,Operation Improvement
597231,CRM Microsoft Dynamics
1005669,Phát triển kênh bán hàng
2076,Thu Thập Thông Tin
1137191,Chiến Lược Tăng Trưởng
778150,Soạn Thảo Hồ Sơ Mời Thầu
395556,Woven Fabric
191591,Garment Buying
1017938,Phán đoán
996125,Planning Skills
1017676,Planning Skills
117036,Calibration
1046513,5S Implementation
418162,Rhino 3D CAD
998222,Grasshopper
1081625,D5
415826,Quảng Cáo Zalo
606524,Công Nghệ Sơn
1052881,Hồ sơ thiết kế
662827,Kiểm Tra Đơn Giá
425275,Dịch Vụ Ẩm Thực
1006520,Quản lý học sinh
1029300,Invoice Management
205796,Hoạch Định Kinh Doanh
296209,Thiết Kế Bản Vẽ Điện
997908,L&D
379499,Luật Hình Sự
113312,Descriptive Analysis
1141313,Kinh Nghiệm Pháp Chế
98509,Network Infrastructure Architecture
708240,Network Relationship
393341,Network Principles
1040941,MS skills
790787,Thiết Kế Kết Cấu Bê Tông
1044383,Sử Dụng Autocard
1037072,Kiểm Tra Thiết Bị
1065494,Đánh giá hiệu quả công việc
1071497,Đánh giá hiệu quả công việc
1135311,Đánh giá hiệu quả công việc
1110447,Phân Tích Hồ Sơ
1122669,Đấu thầu cơ điện
1002892,sales giáo dục
1025682,Education Consultation
